RefundID,OrderID,CustomerID,TransactionID,RefundAmount,RefundStatus,RefundReason,RequestedDate,ProcessedDate,GatewayReference
REF00002658,ORD0043127,CUST043127,TXN00043127,1005.33,NOT_INITIATED,ORDER_CANCELLED,,,GW-97241560
REF00002659,ORD0043132,CUST043132,TXN00043132,44.36,NOT_INITIATED,RETURN,,,GW-35799450
REF00002660,ORD0043146,CUST043146,TXN00043146,79.61,NOT_INITIATED,ORDER_CANCELLED,,,GW-71833602
REF00002661,ORD0043150,CUST043150,TXN00043150,269.83,NOT_INITIATED,ORDER_CANCELLED,,,GW-86694281
REF00002662,ORD0043158,CUST043158,TXN00043158,1473.59,NOT_INITIATED,RETURN,,,GW-68231302
REF00002663,ORD0043181,CUST043181,TXN00043181,1329.94,NOT_INITIATED,RETURN,,,GW-32491894
REF00002664,ORD0043196,CUST043196,TXN00043196,517.02,NOT_INITIATED,RETURN,,,GW-73880703
REF00002665,ORD0043202,CUST043202,TXN00043202,1702.16,NOT_INITIATED,RETURN,,,GW-32519750
REF00002666,ORD0043205,CUST043205,TXN00043205,129.5,NOT_INITIATED,ORDER_CANCELLED,,,GW-88774643
REF00002667,ORD0043224,CUST043224,TXN00043224,511.87,NOT_INITIATED,ORDER_CANCELLED,,,GW-84131475
REF00002668,ORD0043237,CUST043237,TXN00043237,971.52,NOT_INITIATED,RETURN,,,GW-20633882
REF00002669,ORD0043249,CUST043249,TXN00043249,351.51,NOT_INITIATED,ORDER_CANCELLED,,,GW-77782217
REF00002670,ORD0043274,CUST043274,TXN00043274,167.95,NOT_INITIATED,RETURN,,,GW-55752551
REF00002671,ORD0043286,CUST043286,TXN00043286,46.99,NOT_INITIATED,ORDER_CANCELLED,,,GW-80310408
REF00002672,ORD0043291,CUST043291,TXN00043291,1076.07,NOT_INITIATED,ORDER_CANCELLED,,,GW-26032632
REF00002673,ORD0043317,CUST043317,TXN00043317,551.02,NOT_INITIATED,ORDER_CANCELLED,,,GW-35678045
REF00002674,ORD0043321,CUST043321,TXN00043321,344.92,NOT_INITIATED,RETURN,,,GW-83599840
REF00002675,ORD0043343,CUST043343,TXN00043343,3047.25,NOT_INITIATED,RETURN,,,GW-84774924
REF00002676,ORD0043347,CUST043347,TXN00043347,480.53,NOT_INITIATED,ORDER_CANCELLED,,,GW-78060765
REF00002677,ORD0043376,CUST043376,TXN00043376,1489.4,NOT_INITIATED,RETURN,,,GW-98528973
REF00002678,ORD0043382,CUST043382,TXN00043382,2049.36,NOT_INITIATED,ORDER_CANCELLED,,,GW-58914655
REF00002679,ORD0043393,CUST043393,TXN00043393,244.33,NOT_INITIATED,RETURN,,,GW-90885844
REF00002680,ORD0043423,CUST043423,TXN00043423,1692.63,NOT_INITIATED,ORDER_CANCELLED,,,GW-62687500
REF00002681,ORD0043431,CUST043431,TXN00043431,1120.85,NOT_INITIATED,ORDER_CANCELLED,,,GW-79232533
REF00002682,ORD0043468,CUST043468,TXN00043468,443.0,NOT_INITIATED,RETURN,,,GW-42625917
REF00002683,ORD0043472,CUST043472,TXN00043472,476.95,NOT_INITIATED,RETURN,,,GW-12986716
REF00002684,ORD0043478,CUST043478,TXN00043478,221.86,NOT_INITIATED,ORDER_CANCELLED,,,GW-75523881
REF00002685,ORD0043484,CUST043484,TXN00043484,1233.26,NOT_INITIATED,RETURN,,,GW-99183312
REF00002686,ORD0043493,CUST043493,TXN00043493,631.88,NOT_INITIATED,ORDER_CANCELLED,,,GW-91995143
REF00002687,ORD0043531,CUST043531,TXN00043531,759.34,NOT_INITIATED,ORDER_CANCELLED,,,GW-96962195
REF00002688,ORD0043537,CUST043537,TXN00043537,959.68,NOT_INITIATED,ORDER_CANCELLED,,,GW-39514817
REF00002689,ORD0043558,CUST043558,TXN00043558,718.95,NOT_INITIATED,RETURN,,,GW-90151870
REF00002690,ORD0043567,CUST043567,TXN00043567,1168.22,NOT_INITIATED,RETURN,,,GW-94516856
REF00002691,ORD0043602,CUST043602,TXN00043602,297.14,NOT_INITIATED,RETURN,,,GW-18743268
REF00002692,ORD0043624,CUST043624,TXN00043624,336.99,NOT_INITIATED,RETURN,,,GW-55062468
REF00002693,ORD0043628,CUST043628,TXN00043628,515.68,NOT_INITIATED,ORDER_CANCELLED,,,GW-57777576
REF00002694,ORD0043632,CUST043632,TXN00043632,769.88,NOT_INITIATED,ORDER_CANCELLED,,,GW-40831584
REF00002695,ORD0043641,CUST043641,TXN00043641,85.76,NOT_INITIATED,ORDER_CANCELLED,,,GW-80640074
REF00002696,ORD0043672,CUST043672,TXN00043672,2694.36,NOT_INITIATED,ORDER_CANCELLED,,,GW-67791618
REF00002697,ORD0043721,CUST043721,TXN00043721,646.62,NOT_INITIATED,RETURN,,,GW-98082697
REF00002698,ORD0043723,CUST043723,TXN00043723,2504.08,NOT_INITIATED,ORDER_CANCELLED,,,GW-39454858
REF00002699,ORD0043738,CUST043738,TXN00043738,1182.21,NOT_INITIATED,ORDER_CANCELLED,,,GW-55640587
REF00002700,ORD0043750,CUST043750,TXN00043750,96.16,NOT_INITIATED,ORDER_CANCELLED,,,GW-83555371
REF00002701,ORD0043752,CUST043752,TXN00043752,464.57,NOT_INITIATED,ORDER_CANCELLED,,,GW-68986024
REF00002702,ORD0043777,CUST043777,TXN00043777,631.67,NOT_INITIATED,ORDER_CANCELLED,,,GW-63337440
REF00002703,ORD0043778,CUST043778,TXN00043778,142.1,NOT_INITIATED,ORDER_CANCELLED,,,GW-21584149
REF00002704,ORD0043796,CUST043796,TXN00043796,1107.9,NOT_INITIATED,RETURN,,,GW-82993692
REF00002705,ORD0043830,CUST043830,TXN00043830,782.37,NOT_INITIATED,RETURN,,,GW-47660395
REF00002706,ORD0043892,CUST043892,TXN00043892,1277.64,NOT_INITIATED,RETURN,,,GW-87748788
REF00002707,ORD0043908,CUST043908,TXN00043908,1551.42,NOT_INITIATED,RETURN,,,GW-44111992
REF00002708,ORD0043913,CUST043913,TXN00043913,1346.26,NOT_INITIATED,RETURN,,,GW-80674265
REF00002709,ORD0043930,CUST043930,TXN00043930,218.79,NOT_INITIATED,RETURN,,,GW-12302955
REF00002710,ORD0043943,CUST043943,TXN00043943,47.52,NOT_INITIATED,ORDER_CANCELLED,,,GW-59768691
REF00002711,ORD0043953,CUST043953,TXN00043953,3181.17,NOT_INITIATED,ORDER_CANCELLED,,,GW-53109472
REF00002712,ORD0043959,CUST043959,TXN00043959,1610.11,NOT_INITIATED,RETURN,,,GW-36502557
REF00002713,ORD0043979,CUST043979,TXN00043979,1750.45,NOT_INITIATED,ORDER_CANCELLED,,,GW-24030237
REF00002714,ORD0044002,CUST044002,TXN00044002,47.14,NOT_INITIATED,ORDER_CANCELLED,,,GW-99088530
REF00002715,ORD0044036,CUST044036,TXN00044036,1076.41,NOT_INITIATED,RETURN,,,GW-29928407
REF00002716,ORD0044037,CUST044037,TXN00044037,173.26,NOT_INITIATED,RETURN,,,GW-53562866
REF00002717,ORD0044090,CUST044090,TXN00044090,2169.33,NOT_INITIATED,RETURN,,,GW-96674844
REF00002718,ORD0044099,CUST044099,TXN00044099,255.74,NOT_INITIATED,ORDER_CANCELLED,,,GW-57791257
REF00002719,ORD0044116,CUST044116,TXN00044116,1084.73,NOT_INITIATED,RETURN,,,GW-90525197
REF00002720,ORD0044144,CUST044144,TXN00044144,262.05,NOT_INITIATED,ORDER_CANCELLED,,,GW-24780314
REF00002721,ORD0044160,CUST044160,TXN00044160,186.54,NOT_INITIATED,ORDER_CANCELLED,,,GW-68885507
REF00002722,ORD0044163,CUST044163,TXN00044163,585.98,NOT_INITIATED,RETURN,,,GW-72765846
REF00002723,ORD0044168,CUST044168,TXN00044168,3374.42,NOT_INITIATED,RETURN,,,GW-34446676
REF00002724,ORD0044211,CUST044211,TXN00044211,728.68,NOT_INITIATED,ORDER_CANCELLED,,,GW-81394586
REF00002725,ORD0044225,CUST044225,TXN00044225,102.01,NOT_INITIATED,RETURN,,,GW-78309032
REF00002726,ORD0044244,CUST044244,TXN00044244,180.11,NOT_INITIATED,RETURN,,,GW-85496826
REF00002727,ORD0044248,CUST044248,TXN00044248,583.7,NOT_INITIATED,RETURN,,,GW-91688332
REF00002728,ORD0044265,CUST044265,TXN00044265,759.87,NOT_INITIATED,RETURN,,,GW-14860099
REF00002729,ORD0044268,CUST044268,TXN00044268,233.25,NOT_INITIATED,ORDER_CANCELLED,,,GW-20222708
REF00002730,ORD0044283,CUST044283,TXN00044283,424.19,NOT_INITIATED,ORDER_CANCELLED,,,GW-69774099
REF00002731,ORD0044292,CUST044292,TXN00044292,266.81,NOT_INITIATED,RETURN,,,GW-15545438
REF00002732,ORD0044299,CUST044299,TXN00044299,799.79,NOT_INITIATED,ORDER_CANCELLED,,,GW-45649855
REF00002733,ORD0044319,CUST044319,TXN00044319,262.9,NOT_INITIATED,ORDER_CANCELLED,,,GW-50059531
REF00002734,ORD0044322,CUST044322,TXN00044322,1827.99,NOT_INITIATED,RETURN,,,GW-30021015
REF00002735,ORD0044326,CUST044326,TXN00044326,2009.61,NOT_INITIATED,RETURN,,,GW-24690748
REF00002736,ORD0044329,CUST044329,TXN00044329,485.26,NOT_INITIATED,RETURN,,,GW-21821552
REF00002737,ORD0044332,CUST044332,TXN00044332,370.21,NOT_INITIATED,RETURN,,,GW-11055462
REF00002738,ORD0044343,CUST044343,TXN00044343,1219.45,NOT_INITIATED,ORDER_CANCELLED,,,GW-40243752
REF00002739,ORD0044369,CUST044369,TXN00044369,615.42,NOT_INITIATED,RETURN,,,GW-85197444
REF00002740,ORD0044380,CUST044380,TXN00044380,264.44,NOT_INITIATED,ORDER_CANCELLED,,,GW-71285294
REF00002741,ORD0044405,CUST044405,TXN00044405,948.71,NOT_INITIATED,RETURN,,,GW-37695561
REF00002742,ORD0044406,CUST044406,TXN00044406,3132.63,NOT_INITIATED,ORDER_CANCELLED,,,GW-66267422
REF00002743,ORD0044423,CUST044423,TXN00044423,2082.12,NOT_INITIATED,RETURN,,,GW-21521766
REF00002744,ORD0044430,CUST044430,TXN00044430,460.97,NOT_INITIATED,RETURN,,,GW-94936489
REF00002745,ORD0044432,CUST044432,TXN00044432,914.45,NOT_INITIATED,ORDER_CANCELLED,,,GW-64082474
REF00002746,ORD0044484,CUST044484,TXN00044484,1499.51,NOT_INITIATED,RETURN,,,GW-78835519
REF00002747,ORD0044493,CUST044493,TXN00044493,571.6,NOT_INITIATED,ORDER_CANCELLED,,,GW-11568868
REF00002748,ORD0044498,CUST044498,TXN00044498,352.13,NOT_INITIATED,RETURN,,,GW-35807533
REF00002749,ORD0044502,CUST044502,TXN00044502,1148.28,NOT_INITIATED,ORDER_CANCELLED,,,GW-15967711
REF00002750,ORD0044524,CUST044524,TXN00044524,991.1,NOT_INITIATED,ORDER_CANCELLED,,,GW-41299731
REF00002751,ORD0044567,CUST044567,TXN00044567,1191.28,NOT_INITIATED,RETURN,,,GW-51259587
REF00002752,ORD0044581,CUST044581,TXN00044581,989.69,NOT_INITIATED,ORDER_CANCELLED,,,GW-10509710
REF00002753,ORD0044586,CUST044586,TXN00044586,350.0,NOT_INITIATED,ORDER_CANCELLED,,,GW-31628349
REF00002754,ORD0044613,CUST044613,TXN00044613,645.33,NOT_INITIATED,ORDER_CANCELLED,,,GW-19451050
REF00002755,ORD0044615,CUST044615,TXN00044615,581.29,NOT_INITIATED,ORDER_CANCELLED,,,GW-66888327
REF00002756,ORD0044633,CUST044633,TXN00044633,2350.32,NOT_INITIATED,ORDER_CANCELLED,,,GW-32974118
REF00002757,ORD0044637,CUST044637,TXN00044637,1685.1,NOT_INITIATED,ORDER_CANCELLED,,,GW-24815473
REF00002758,ORD0044641,CUST044641,TXN00044641,98.27,NOT_INITIATED,ORDER_CANCELLED,,,GW-34185853
REF00002759,ORD0044664,CUST044664,TXN00044664,2365.08,NOT_INITIATED,RETURN,,,GW-97554303
REF00002760,ORD0044674,CUST044674,TXN00044674,1913.42,NOT_INITIATED,ORDER_CANCELLED,,,GW-47515002
REF00002761,ORD0044689,CUST044689,TXN00044689,2572.98,NOT_INITIATED,ORDER_CANCELLED,,,GW-45287847
REF00002762,ORD0044697,CUST044697,TXN00044697,1029.32,NOT_INITIATED,ORDER_CANCELLED,,,GW-42400649
REF00002763,ORD0044708,CUST044708,TXN00044708,2554.52,NOT_INITIATED,ORDER_CANCELLED,,,GW-16644725
REF00002764,ORD0044716,CUST044716,TXN00044716,270.66,NOT_INITIATED,RETURN,,,GW-96014242
REF00002765,ORD0044741,CUST044741,TXN00044741,532.87,NOT_INITIATED,RETURN,,,GW-53795093
REF00002766,ORD0044749,CUST044749,TXN00044749,177.14,NOT_INITIATED,RETURN,,,GW-32808050
REF00002767,ORD0044772,CUST044772,TXN00044772,441.76,NOT_INITIATED,ORDER_CANCELLED,,,GW-81882942
REF00002768,ORD0044794,CUST044794,TXN00044794,461.17,NOT_INITIATED,ORDER_CANCELLED,,,GW-80427472
REF00002769,ORD0044825,CUST044825,TXN00044825,2923.48,NOT_INITIATED,ORDER_CANCELLED,,,GW-95584094
REF00002770,ORD0044832,CUST044832,TXN00044832,203.84,NOT_INITIATED,RETURN,,,GW-30380336
REF00002771,ORD0044846,CUST044846,TXN00044846,1737.85,NOT_INITIATED,ORDER_CANCELLED,,,GW-29491183
REF00002772,ORD0044858,CUST044858,TXN00044858,435.02,NOT_INITIATED,ORDER_CANCELLED,,,GW-50530050
REF00002773,ORD0044914,CUST044914,TXN00044914,1507.99,NOT_INITIATED,ORDER_CANCELLED,,,GW-91364429
REF00002774,ORD0044916,CUST044916,TXN00044916,1585.72,NOT_INITIATED,RETURN,,,GW-96444052
REF00002775,ORD0044922,CUST044922,TXN00044922,147.63,NOT_INITIATED,RETURN,,,GW-12491113
REF00002776,ORD0044924,CUST044924,TXN00044924,1210.26,NOT_INITIATED,RETURN,,,GW-53651865
REF00002777,ORD0044925,CUST044925,TXN00044925,668.66,NOT_INITIATED,ORDER_CANCELLED,,,GW-17282332
REF00002778,ORD0044941,CUST044941,TXN00044941,1228.83,NOT_INITIATED,RETURN,,,GW-54208792
REF00002779,ORD0044948,CUST044948,TXN00044948,552.23,NOT_INITIATED,ORDER_CANCELLED,,,GW-18052317
REF00002780,ORD0044985,CUST044985,TXN00044985,20.85,NOT_INITIATED,RETURN,,,GW-88293668
REF00002781,ORD0044990,CUST044990,TXN00044990,288.59,NOT_INITIATED,ORDER_CANCELLED,,,GW-57348323
REF00002782,ORD0044995,CUST044995,TXN00044995,718.11,NOT_INITIATED,ORDER_CANCELLED,,,GW-17460817
REF00002783,ORD0044999,CUST044999,TXN00044999,1583.34,NOT_INITIATED,RETURN,,,GW-95633615
REF00002784,ORD0045001,CUST045001,TXN00045001,564.65,NOT_INITIATED,ORDER_CANCELLED,,,GW-38806223
REF00002785,ORD0045011,CUST045011,TXN00045011,886.0,NOT_INITIATED,ORDER_CANCELLED,,,GW-53439169
REF00002786,ORD0045040,CUST045040,TXN00045040,214.6,NOT_INITIATED,RETURN,,,GW-52639359
REF00002787,ORD0045043,CUST045043,TXN00045043,708.42,NOT_INITIATED,ORDER_CANCELLED,,,GW-25315022
REF00002788,ORD0045055,CUST045055,TXN00045055,1007.98,NOT_INITIATED,ORDER_CANCELLED,,,GW-56855394
REF00002789,ORD0045068,CUST045068,TXN00045068,1483.06,NOT_INITIATED,RETURN,,,GW-13512896
REF00002790,ORD0045073,CUST045073,TXN00045073,281.52,NOT_INITIATED,ORDER_CANCELLED,,,GW-35242973
REF00002791,ORD0045102,CUST045102,TXN00045102,376.54,NOT_INITIATED,ORDER_CANCELLED,,,GW-11938849
REF00002792,ORD0045104,CUST045104,TXN00045104,1070.89,NOT_INITIATED,RETURN,,,GW-93322782
REF00002793,ORD0045159,CUST045159,TXN00045159,445.86,NOT_INITIATED,RETURN,,,GW-31180599
REF00002794,ORD0045169,CUST045169,TXN00045169,606.11,NOT_INITIATED,RETURN,,,GW-77780123
REF00002795,ORD0045176,CUST045176,TXN00045176,701.44,NOT_INITIATED,RETURN,,,GW-56607780
REF00002796,ORD0045223,CUST045223,TXN00045223,1488.16,NOT_INITIATED,RETURN,,,GW-18949833
REF00002797,ORD0045231,CUST045231,TXN00045231,433.47,NOT_INITIATED,RETURN,,,GW-13249209
REF00002798,ORD0045244,CUST045244,TXN00045244,1054.58,NOT_INITIATED,RETURN,,,GW-82538492
REF00002799,ORD0045257,CUST045257,TXN00045257,429.63,NOT_INITIATED,ORDER_CANCELLED,,,GW-85398854
REF00002800,ORD0045278,CUST045278,TXN00045278,2075.54,NOT_INITIATED,ORDER_CANCELLED,,,GW-54146570
REF00002801,ORD0045284,CUST045284,TXN00045284,1481.88,NOT_INITIATED,ORDER_CANCELLED,,,GW-19971992
REF00002802,ORD0045291,CUST045291,TXN00045291,521.67,NOT_INITIATED,ORDER_CANCELLED,,,GW-62143901
REF00002803,ORD0045293,CUST045293,TXN00045293,595.85,NOT_INITIATED,ORDER_CANCELLED,,,GW-68404587
REF00002804,ORD0045306,CUST045306,TXN00045306,596.94,NOT_INITIATED,RETURN,,,GW-88798418
REF00002805,ORD0045321,CUST045321,TXN00045321,1924.31,NOT_INITIATED,RETURN,,,GW-91035822
REF00002806,ORD0045366,CUST045366,TXN00045366,2293.23,NOT_INITIATED,ORDER_CANCELLED,,,GW-22721504
REF00002807,ORD0045370,CUST045370,TXN00045370,730.65,NOT_INITIATED,ORDER_CANCELLED,,,GW-11531180
REF00002808,ORD0045371,CUST045371,TXN00045371,736.6,NOT_INITIATED,ORDER_CANCELLED,,,GW-81230936
REF00002809,ORD0045394,CUST045394,TXN00045394,1358.61,NOT_INITIATED,ORDER_CANCELLED,,,GW-46405998
REF00002810,ORD0045402,CUST045402,TXN00045402,1994.77,NOT_INITIATED,ORDER_CANCELLED,,,GW-56329790
REF00002811,ORD0045404,CUST045404,TXN00045404,792.57,NOT_INITIATED,RETURN,,,GW-83587121
REF00002812,ORD0045438,CUST045438,TXN00045438,240.79,NOT_INITIATED,ORDER_CANCELLED,,,GW-79825822
REF00002813,ORD0045480,CUST045480,TXN00045480,334.84,NOT_INITIATED,ORDER_CANCELLED,,,GW-20581509
REF00002814,ORD0045483,CUST045483,TXN00045483,196.79,NOT_INITIATED,ORDER_CANCELLED,,,GW-49906211
REF00002815,ORD0045507,CUST045507,TXN00045507,1258.7,NOT_INITIATED,ORDER_CANCELLED,,,GW-97084195
REF00002816,ORD0045545,CUST045545,TXN00045545,2030.37,NOT_INITIATED,ORDER_CANCELLED,,,GW-56657749
REF00002817,ORD0045569,CUST045569,TXN00045569,691.6,NOT_INITIATED,RETURN,,,GW-13732507
REF00002818,ORD0045599,CUST045599,TXN00045599,2406.61,NOT_INITIATED,ORDER_CANCELLED,,,GW-37964976
REF00002819,ORD0045618,CUST045618,TXN00045618,1096.84,NOT_INITIATED,ORDER_CANCELLED,,,GW-47804070
REF00002820,ORD0045631,CUST045631,TXN00045631,186.99,NOT_INITIATED,RETURN,,,GW-81864022
REF00002821,ORD0045635,CUST045635,TXN00045635,527.82,NOT_INITIATED,ORDER_CANCELLED,,,GW-59772139
REF00002822,ORD0045655,CUST045655,TXN00045655,464.7,NOT_INITIATED,RETURN,,,GW-58134434
REF00002823,ORD0045682,CUST045682,TXN00045682,357.87,NOT_INITIATED,ORDER_CANCELLED,,,GW-25786050
REF00002824,ORD0045684,CUST045684,TXN00045684,305.82,NOT_INITIATED,RETURN,,,GW-67633971
REF00002825,ORD0045691,CUST045691,TXN00045691,2650.57,NOT_INITIATED,ORDER_CANCELLED,,,GW-74913693
REF00002826,ORD0045705,CUST045705,TXN00045705,1185.5,NOT_INITIATED,RETURN,,,GW-86968366
REF00002827,ORD0045740,CUST045740,TXN00045740,469.75,NOT_INITIATED,RETURN,,,GW-31897239
REF00002828,ORD0045766,CUST045766,TXN00045766,1530.05,NOT_INITIATED,RETURN,,,GW-14251204
REF00002829,ORD0045782,CUST045782,TXN00045782,512.73,NOT_INITIATED,RETURN,,,GW-50601914
REF00002830,ORD0045786,CUST045786,TXN00045786,2333.43,NOT_INITIATED,ORDER_CANCELLED,,,GW-13892442
REF00002831,ORD0045790,CUST045790,TXN00045790,118.53,NOT_INITIATED,RETURN,,,GW-49900687
REF00002832,ORD0045824,CUST045824,TXN00045824,1018.01,NOT_INITIATED,ORDER_CANCELLED,,,GW-80480396
REF00002833,ORD0045829,CUST045829,TXN00045829,1229.93,NOT_INITIATED,RETURN,,,GW-90824145
REF00002834,ORD0045859,CUST045859,TXN00045859,2250.72,NOT_INITIATED,RETURN,,,GW-10305267
REF00002835,ORD0045862,CUST045862,TXN00045862,616.27,NOT_INITIATED,RETURN,,,GW-55570458
REF00002836,ORD0045867,CUST045867,TXN00045867,20.0,NOT_INITIATED,ORDER_CANCELLED,,,GW-97564394
REF00002837,ORD0045886,CUST045886,TXN00045886,26.52,NOT_INITIATED,ORDER_CANCELLED,,,GW-74496478
REF00002838,ORD0045895,CUST045895,TXN00045895,747.09,NOT_INITIATED,ORDER_CANCELLED,,,GW-54495188
REF00002839,ORD0045956,CUST045956,TXN00045956,1118.12,NOT_INITIATED,ORDER_CANCELLED,,,GW-34761394
REF00002840,ORD0045967,CUST045967,TXN00045967,58.91,NOT_INITIATED,RETURN,,,GW-35526497
REF00002841,ORD0045968,CUST045968,TXN00045968,2734.84,NOT_INITIATED,RETURN,,,GW-34791023
REF00002842,ORD0045973,CUST045973,TXN00045973,1091.03,NOT_INITIATED,RETURN,,,GW-84310689
REF00002843,ORD0045977,CUST045977,TXN00045977,976.26,NOT_INITIATED,ORDER_CANCELLED,,,GW-56265449
REF00002844,ORD0045979,CUST045979,TXN00045979,1625.65,NOT_INITIATED,ORDER_CANCELLED,,,GW-74905809
REF00002845,ORD0045988,CUST045988,TXN00045988,455.97,NOT_INITIATED,ORDER_CANCELLED,,,GW-72919092
REF00002846,ORD0046005,CUST046005,TXN00046005,358.37,NOT_INITIATED,RETURN,,,GW-25449716
REF00002847,ORD0046011,CUST046011,TXN00046011,1864.29,NOT_INITIATED,RETURN,,,GW-64879136
REF00002848,ORD0046036,CUST046036,TXN00046036,271.05,NOT_INITIATED,RETURN,,,GW-79377367
REF00002849,ORD0046044,CUST046044,TXN00046044,685.09,NOT_INITIATED,RETURN,,,GW-67616099
REF00002850,ORD0046052,CUST046052,TXN00046052,1795.06,NOT_INITIATED,ORDER_CANCELLED,,,GW-77809099
REF00002851,ORD0046073,CUST046073,TXN00046073,437.78,NOT_INITIATED,RETURN,,,GW-39928100
REF00002852,ORD0046075,CUST046075,TXN00046075,731.1,NOT_INITIATED,ORDER_CANCELLED,,,GW-74171756
REF00002853,ORD0046113,CUST046113,TXN00046113,2227.49,NOT_INITIATED,RETURN,,,GW-31192457
REF00002854,ORD0046117,CUST046117,TXN00046117,28.7,NOT_INITIATED,ORDER_CANCELLED,,,GW-36876981
REF00002855,ORD0046127,CUST046127,TXN00046127,2919.27,NOT_INITIATED,ORDER_CANCELLED,,,GW-68275986
REF00002856,ORD0046131,CUST046131,TXN00046131,538.07,NOT_INITIATED,RETURN,,,GW-50050767
REF00002857,ORD0046132,CUST046132,TXN00046132,1366.64,NOT_INITIATED,ORDER_CANCELLED,,,GW-98836831
REF00002858,ORD0046136,CUST046136,TXN00046136,281.5,NOT_INITIATED,ORDER_CANCELLED,,,GW-49970551
REF00002859,ORD0046194,CUST046194,TXN00046194,1347.54,NOT_INITIATED,RETURN,,,GW-56508312
REF00002860,ORD0046195,CUST046195,TXN00046195,884.42,NOT_INITIATED,RETURN,,,GW-33781107
REF00002861,ORD0046205,CUST046205,TXN00046205,151.48,NOT_INITIATED,RETURN,,,GW-20001778
REF00002862,ORD0046212,CUST046212,TXN00046212,260.81,NOT_INITIATED,ORDER_CANCELLED,,,GW-57359550
REF00002863,ORD0046235,CUST046235,TXN00046235,194.96,NOT_INITIATED,RETURN,,,GW-53298486
REF00002864,ORD0046256,CUST046256,TXN00046256,1379.34,NOT_INITIATED,RETURN,,,GW-58406725
REF00002865,ORD0046265,CUST046265,TXN00046265,598.43,NOT_INITIATED,RETURN,,,GW-72611747
REF00002866,ORD0046272,CUST046272,TXN00046272,1560.11,NOT_INITIATED,RETURN,,,GW-95877702
REF00002867,ORD0046286,CUST046286,TXN00046286,296.6,NOT_INITIATED,ORDER_CANCELLED,,,GW-90427406
REF00002868,ORD0046295,CUST046295,TXN00046295,853.44,NOT_INITIATED,RETURN,,,GW-40320058
REF00002869,ORD0046302,CUST046302,TXN00046302,1019.89,NOT_INITIATED,ORDER_CANCELLED,,,GW-62700915
REF00002870,ORD0046305,CUST046305,TXN00046305,108.9,NOT_INITIATED,ORDER_CANCELLED,,,GW-64819517
REF00002871,ORD0046306,CUST046306,TXN00046306,876.61,NOT_INITIATED,ORDER_CANCELLED,,,GW-57742390
REF00002872,ORD0046314,CUST046314,TXN00046314,145.95,NOT_INITIATED,RETURN,,,GW-85793082
REF00002873,ORD0046318,CUST046318,TXN00046318,1182.58,NOT_INITIATED,RETURN,,,GW-46761242
REF00002874,ORD0046328,CUST046328,TXN00046328,378.18,NOT_INITIATED,RETURN,,,GW-53322736
REF00002875,ORD0046361,CUST046361,TXN00046361,495.84,NOT_INITIATED,RETURN,,,GW-48423297
REF00002876,ORD0046367,CUST046367,TXN00046367,1619.75,NOT_INITIATED,RETURN,,,GW-91898304
REF00002877,ORD0046370,CUST046370,TXN00046370,452.59,NOT_INITIATED,ORDER_CANCELLED,,,GW-80324117
REF00002878,ORD0046376,CUST046376,TXN00046376,2098.02,NOT_INITIATED,RETURN,,,GW-44353662
REF00002879,ORD0046386,CUST046386,TXN00046386,2019.15,NOT_INITIATED,ORDER_CANCELLED,,,GW-61681456
REF00002880,ORD0046398,CUST046398,TXN00046398,2047.93,NOT_INITIATED,ORDER_CANCELLED,,,GW-45788370
REF00002881,ORD0046403,CUST046403,TXN00046403,307.06,NOT_INITIATED,RETURN,,,GW-94656160
REF00002882,ORD0046404,CUST046404,TXN00046404,975.33,NOT_INITIATED,ORDER_CANCELLED,,,GW-66416337
REF00002883,ORD0046429,CUST046429,TXN00046429,1283.16,NOT_INITIATED,RETURN,,,GW-22501398
REF00002884,ORD0046433,CUST046433,TXN00046433,992.25,NOT_INITIATED,ORDER_CANCELLED,,,GW-18654366
REF00002885,ORD0046436,CUST046436,TXN00046436,142.52,NOT_INITIATED,ORDER_CANCELLED,,,GW-80156119
REF00002886,ORD0046445,CUST046445,TXN00046445,663.28,NOT_INITIATED,ORDER_CANCELLED,,,GW-93712549
REF00002887,ORD0046450,CUST046450,TXN00046450,1594.82,NOT_INITIATED,RETURN,,,GW-23480050
REF00002888,ORD0046474,CUST046474,TXN00046474,102.45,NOT_INITIATED,ORDER_CANCELLED,,,GW-62711682
REF00002889,ORD0046489,CUST046489,TXN00046489,468.25,NOT_INITIATED,RETURN,,,GW-50521894
REF00002890,ORD0046511,CUST046511,TXN00046511,1057.91,NOT_INITIATED,RETURN,,,GW-47249498
REF00002891,ORD0046518,CUST046518,TXN00046518,28.47,NOT_INITIATED,ORDER_CANCELLED,,,GW-53856058
REF00002892,ORD0046521,CUST046521,TXN00046521,1022.26,NOT_INITIATED,ORDER_CANCELLED,,,GW-86452816
REF00002893,ORD0046542,CUST046542,TXN00046542,1879.96,NOT_INITIATED,RETURN,,,GW-19662095
REF00002894,ORD0046555,CUST046555,TXN00046555,1052.8,NOT_INITIATED,ORDER_CANCELLED,,,GW-45622335
REF00002895,ORD0046579,CUST046579,TXN00046579,565.55,NOT_INITIATED,ORDER_CANCELLED,,,GW-79265901
REF00002896,ORD0046585,CUST046585,TXN00046585,308.74,NOT_INITIATED,RETURN,,,GW-68641587
REF00002897,ORD0046639,CUST046639,TXN00046639,83.42,NOT_INITIATED,RETURN,,,GW-90413412
