DeliveryID,OrderID,TrackingID,DeliveryStatus,ExpectedDate,ActualDeliveryDate,Courier,DeliveryAttempts,DeliveryProof
DEL00059346,ORD0059346,TRK72669609,DELIVERED,2023-09-26,2023-09-28,BlueDart,1,Photo
DEL00059347,ORD0059347,TRK16733462,DELIVERED,2020-07-11,2020-07-10,XpressBees,1,Photo
DEL00059348,ORD0059348,TRK24378154,NOT_DISPATCHED,2020-08-29,,Ecom Express,1,
DEL00059349,ORD0059349,TRK54818855,RETURNED,2022-08-13,,XpressBees,1,
DEL00059350,ORD0059350,TRK56317830,DELIVERED,2020-12-11,2020-12-15,BlueDart,1,Signature
DEL00059351,ORD0059351,TRK14763752,NOT_DISPATCHED,2020-10-19,,Ecom Express,1,
DEL00059352,ORD0059352,TRK61341775,SHIPPED,2023-09-13,,Delhivery,1,
DEL00059353,ORD0059353,TRK33184322,DELIVERED,2020-11-18,2020-11-20,DTDC,1,OTP
DEL00059354,ORD0059354,TRK50252406,DELIVERED,2024-12-20,2024-12-16,Delhivery,1,Signature
DEL00059355,ORD0059355,TRK15970508,DELIVERED,2020-02-15,2020-02-15,Delhivery,1,Photo
DEL00059356,ORD0059356,TRK90882242,DELIVERED,2022-08-17,2022-08-16,BlueDart,1,Photo
DEL00059357,ORD0059357,TRK41551693,DELIVERED,2023-05-13,2023-05-11,Delhivery,1,Photo
DEL00059358,ORD0059358,TRK94786089,DELIVERED,2022-06-11,2022-06-09,Ecom Express,1,OTP
DEL00059359,ORD0059359,TRK64561457,DELIVERED,2021-09-26,2021-09-26,DTDC,1,Signature
DEL00059360,ORD0059360,TRK42531540,NOT_DISPATCHED,2022-04-29,,Delhivery,1,
DEL00059361,ORD0059361,TRK83664393,DELIVERED,2020-10-16,2020-10-13,Ecom Express,1,Signature
DEL00059362,ORD0059362,TRK15537478,DELIVERED,2022-03-20,2022-03-20,Delhivery,1,OTP
DEL00059363,ORD0059363,TRK77426439,DELIVERED,2020-07-02,2020-07-02,XpressBees,1,OTP
DEL00059364,ORD0059364,TRK64347376,RETURNED,2024-06-29,,DTDC,1,
DEL00059365,ORD0059365,TRK53751708,DELIVERED,2022-11-04,2022-11-02,DTDC,1,Photo
DEL00059366,ORD0059366,TRK88108834,DELIVERED,2022-01-17,2022-01-19,DTDC,1,Signature
DEL00059367,ORD0059367,TRK99914387,DELIVERED,2021-03-19,2021-03-24,BlueDart,1,Photo
DEL00059368,ORD0059368,TRK60983086,RETURNED,2021-09-24,,Delhivery,1,
DEL00059369,ORD0059369,TRK78257343,DELIVERED,2023-12-24,2023-12-19,Delhivery,1,Photo
DEL00059370,ORD0059370,TRK17123790,CANCELLED,2024-03-05,,DTDC,1,
DEL00059371,ORD0059371,TRK65933581,SHIPPED,2021-01-25,,Delhivery,1,
DEL00059372,ORD0059372,TRK91686345,DELIVERED,2021-08-01,2021-08-05,BlueDart,1,Signature
DEL00059373,ORD0059373,TRK56939911,DELIVERED,2024-09-14,2024-09-11,XpressBees,1,Signature
DEL00059374,ORD0059374,TRK36612777,SHIPPED,2021-04-02,,BlueDart,1,
DEL00059375,ORD0059375,TRK71607244,NOT_DISPATCHED,2024-06-11,,Delhivery,1,
DEL00059376,ORD0059376,TRK70217215,DELIVERED,2022-07-18,2022-07-16,DTDC,1,Signature
DEL00059377,ORD0059377,TRK38772771,DELIVERED,2022-10-25,2022-10-23,BlueDart,1,OTP
DEL00059378,ORD0059378,TRK86751782,NOT_DISPATCHED,2022-03-23,,XpressBees,1,
DEL00059379,ORD0059379,TRK55261208,NOT_DISPATCHED,2024-10-20,,Ecom Express,1,
DEL00059380,ORD0059380,TRK12000238,SHIPPED,2023-06-22,,DTDC,1,
DEL00059381,ORD0059381,TRK72914849,DELIVERED,2022-03-26,2022-03-21,DTDC,1,Signature
DEL00059382,ORD0059382,TRK28487217,DELIVERED,2022-12-24,2022-12-22,BlueDart,1,OTP
DEL00059383,ORD0059383,TRK79665203,DELIVERED,2021-01-04,2021-01-05,XpressBees,1,Signature
DEL00059384,ORD0059384,TRK62300942,RETURNED,2024-10-11,,DTDC,1,
DEL00059385,ORD0059385,TRK36670936,SHIPPED,2022-08-03,,DTDC,1,
DEL00059386,ORD0059386,TRK48034322,DELIVERED,2020-02-14,2020-02-10,Delhivery,1,Photo
DEL00059387,ORD0059387,TRK11624486,DELIVERED,2023-09-06,2023-09-03,Ecom Express,1,Photo
DEL00059388,ORD0059388,TRK69527419,SHIPPED,2021-07-14,,XpressBees,1,
DEL00059389,ORD0059389,TRK61029972,SHIPPED,2023-08-19,,XpressBees,1,
DEL00059390,ORD0059390,TRK41172559,CANCELLED,2024-07-19,,DTDC,1,
DEL00059391,ORD0059391,TRK34142619,SHIPPED,2022-07-09,,DTDC,1,
DEL00059392,ORD0059392,TRK65490453,DELIVERED,2022-10-20,2022-10-23,Ecom Express,1,Photo
DEL00059393,ORD0059393,TRK51929887,DELIVERED,2021-10-10,2021-10-07,Ecom Express,1,Photo
DEL00059394,ORD0059394,TRK82885309,DELIVERED,2021-03-30,2021-03-30,XpressBees,1,OTP
DEL00059395,ORD0059395,TRK43829815,SHIPPED,2021-02-05,,BlueDart,1,
DEL00059396,ORD0059396,TRK82911266,DELIVERED,2022-03-08,2022-03-07,Delhivery,1,Signature
DEL00059397,ORD0059397,TRK65067508,DELIVERED,2024-05-08,2024-05-09,DTDC,1,OTP
DEL00059398,ORD0059398,TRK90417085,DELIVERED,2020-03-31,2020-04-02,Delhivery,1,Photo
DEL00059399,ORD0059399,TRK68460902,DELIVERED,2021-06-18,2021-06-18,Delhivery,1,Signature
DEL00059400,ORD0059400,TRK65963433,DELIVERED,2023-11-14,2023-11-13,BlueDart,1,OTP
DEL00059401,ORD0059401,TRK57445637,DELIVERED,2022-01-20,2022-01-19,DTDC,1,Photo
DEL00059402,ORD0059402,TRK50830951,DELIVERED,2021-01-22,2021-01-20,Ecom Express,1,OTP
DEL00059403,ORD0059403,TRK56760952,DELIVERED,2024-04-29,2024-05-04,XpressBees,1,Signature
DEL00059404,ORD0059404,TRK81465432,DELIVERED,2021-03-09,2021-03-08,XpressBees,1,Photo
DEL00059405,ORD0059405,TRK75940040,DELIVERED,2024-04-13,2024-04-14,DTDC,1,OTP
DEL00059406,ORD0059406,TRK57679387,SHIPPED,2023-05-31,,DTDC,1,
DEL00059407,ORD0059407,TRK14311191,DELIVERED,2020-10-10,2020-10-05,Ecom Express,1,Signature
DEL00059408,ORD0059408,TRK40782449,DELIVERED,2020-07-17,2020-07-19,Ecom Express,1,OTP
DEL00059409,ORD0059409,TRK95569058,SHIPPED,2024-10-22,,Ecom Express,1,
DEL00059410,ORD0059410,TRK62339467,DELIVERED,2020-07-02,2020-07-01,XpressBees,1,OTP
DEL00059411,ORD0059411,TRK86757802,DELIVERED,2023-03-17,2023-03-14,DTDC,1,Photo
DEL00059412,ORD0059412,TRK92378999,NOT_DISPATCHED,2024-04-12,,Delhivery,1,
DEL00059413,ORD0059413,TRK79632664,DELIVERED,2020-08-08,2020-08-09,DTDC,1,Photo
DEL00059414,ORD0059414,TRK36921451,DELIVERED,2024-03-19,2024-03-16,DTDC,1,Signature
DEL00059415,ORD0059415,TRK21334715,DELIVERED,2022-09-16,2022-09-17,BlueDart,1,OTP
DEL00059416,ORD0059416,TRK75059847,CANCELLED,2022-12-20,,BlueDart,1,
DEL00059417,ORD0059417,TRK12346844,DELIVERED,2023-10-03,2023-10-03,DTDC,1,OTP
DEL00059418,ORD0059418,TRK88428941,DELIVERED,2021-07-17,2021-07-12,DTDC,1,Photo
DEL00059419,ORD0059419,TRK55619506,SHIPPED,2023-12-20,,Ecom Express,1,
DEL00059420,ORD0059420,TRK94526806,DELIVERED,2023-06-04,2023-06-07,XpressBees,1,Signature
DEL00059421,ORD0059421,TRK12174768,DELIVERED,2023-10-11,2023-10-07,Delhivery,1,Signature
DEL00059422,ORD0059422,TRK89483567,DELIVERED,2022-02-08,2022-02-08,DTDC,1,Signature
DEL00059423,ORD0059423,TRK94702084,DELIVERED,2024-07-06,2024-07-04,Ecom Express,1,Signature
DEL00059424,ORD0059424,TRK94378533,DELIVERED,2024-11-26,2024-11-25,XpressBees,1,OTP
DEL00059425,ORD0059425,TRK84630423,DELIVERED,2020-03-23,2020-03-20,DTDC,1,Photo
DEL00059426,ORD0059426,TRK37452773,NOT_DISPATCHED,2024-12-30,,BlueDart,1,
DEL00059427,ORD0059427,TRK98882804,DELIVERED,2021-08-27,2021-08-26,Delhivery,1,Photo
DEL00059428,ORD0059428,TRK95563849,DELIVERED,2024-11-26,2024-11-24,Ecom Express,1,Signature
DEL00059429,ORD0059429,TRK57698751,SHIPPED,2023-05-21,,Delhivery,1,
DEL00059430,ORD0059430,TRK73331080,DELIVERED,2023-04-03,2023-04-03,BlueDart,1,Photo
DEL00059431,ORD0059431,TRK99290137,DELIVERED,2021-06-13,2021-06-11,Delhivery,1,Photo
DEL00059432,ORD0059432,TRK82887403,DELIVERED,2023-06-07,2023-06-08,XpressBees,1,OTP
DEL00059433,ORD0059433,TRK21008799,DELIVERED,2023-10-20,2023-10-15,XpressBees,1,Photo
DEL00059434,ORD0059434,TRK29406893,DELIVERED,2022-03-28,2022-03-26,BlueDart,1,Signature
DEL00059435,ORD0059435,TRK83243080,DELIVERED,2021-01-22,2021-01-25,DTDC,1,OTP
DEL00059436,ORD0059436,TRK89706477,DELIVERED,2024-04-20,2024-04-23,DTDC,1,Photo
DEL00059437,ORD0059437,TRK73966836,DELIVERED,2024-05-12,2024-05-13,XpressBees,1,OTP
DEL00059438,ORD0059438,TRK49665482,SHIPPED,2021-05-20,,DTDC,1,
DEL00059439,ORD0059439,TRK74914588,SHIPPED,2024-01-20,,Delhivery,1,
DEL00059440,ORD0059440,TRK25228114,DELIVERED,2020-09-02,2020-09-02,Ecom Express,1,Photo
DEL00059441,ORD0059441,TRK62260064,DELIVERED,2021-01-07,2021-01-06,DTDC,1,OTP
DEL00059442,ORD0059442,TRK77633717,DELIVERED,2024-07-15,2024-07-15,Ecom Express,1,Photo
DEL00059443,ORD0059443,TRK27451458,DELIVERED,2024-02-08,2024-02-05,Delhivery,1,Photo
DEL00059444,ORD0059444,TRK70027643,SHIPPED,2020-10-21,,Delhivery,1,
DEL00059445,ORD0059445,TRK43131038,SHIPPED,2021-02-09,,DTDC,1,
DEL00059446,ORD0059446,TRK80832502,CANCELLED,2020-04-16,,Ecom Express,1,
DEL00059447,ORD0059447,TRK27478198,SHIPPED,2023-08-31,,Ecom Express,1,
DEL00059448,ORD0059448,TRK17654667,CANCELLED,2020-05-08,,Delhivery,1,
DEL00059449,ORD0059449,TRK47267004,DELIVERED,2020-02-11,2020-02-13,Delhivery,1,Photo
DEL00059450,ORD0059450,TRK63567649,DELIVERED,2023-01-05,2023-01-01,Ecom Express,1,Photo
DEL00059451,ORD0059451,TRK21250035,DELIVERED,2024-11-08,2024-11-09,XpressBees,1,Photo
DEL00059452,ORD0059452,TRK87785996,RETURNED,2022-06-06,,Delhivery,1,
DEL00059453,ORD0059453,TRK47337836,DELIVERED,2022-08-06,2022-08-04,XpressBees,1,Signature
DEL00059454,ORD0059454,TRK82380670,DELIVERED,2020-09-05,2020-09-10,DTDC,1,Signature
DEL00059455,ORD0059455,TRK70742203,DELIVERED,2023-06-29,2023-06-26,Ecom Express,1,Photo
DEL00059456,ORD0059456,TRK12095293,DELIVERED,2020-11-14,2020-11-13,DTDC,1,Photo
DEL00059457,ORD0059457,TRK42171105,DELIVERED,2020-02-06,2020-02-10,XpressBees,1,Photo
DEL00059458,ORD0059458,TRK30988002,SHIPPED,2020-05-12,,BlueDart,1,
DEL00059459,ORD0059459,TRK75592023,DELIVERED,2020-01-16,2020-01-15,BlueDart,1,Signature
DEL00059460,ORD0059460,TRK39533472,DELIVERED,2023-04-08,2023-04-07,Delhivery,1,Photo
DEL00059461,ORD0059461,TRK91508636,DELIVERED,2024-12-16,2024-12-14,BlueDart,1,OTP
DEL00059462,ORD0059462,TRK14422417,DELIVERED,2023-05-26,2023-05-30,BlueDart,1,Signature
DEL00059463,ORD0059463,TRK43615580,DELIVERED,2022-08-02,2022-08-03,Ecom Express,1,Signature
DEL00059464,ORD0059464,TRK19411921,SHIPPED,2023-12-04,,Delhivery,1,
DEL00059465,ORD0059465,TRK18324806,SHIPPED,2024-11-13,,Ecom Express,1,
DEL00059466,ORD0059466,TRK37257629,DELIVERED,2024-04-01,2024-04-02,XpressBees,1,Signature
DEL00059467,ORD0059467,TRK33382344,DELIVERED,2024-06-17,2024-06-18,BlueDart,1,Photo
DEL00059468,ORD0059468,TRK70317099,DELIVERED,2022-07-25,2022-07-30,Delhivery,1,Signature
DEL00059469,ORD0059469,TRK69279686,DELIVERED,2022-11-12,2022-11-10,BlueDart,1,Photo
DEL00059470,ORD0059470,TRK83648535,DELIVERED,2020-12-11,2020-12-10,XpressBees,1,Photo
DEL00059471,ORD0059471,TRK55281761,DELIVERED,2021-11-17,2021-11-18,Delhivery,1,OTP
DEL00059472,ORD0059472,TRK71548127,DELIVERED,2024-05-14,2024-05-14,DTDC,1,Signature
DEL00059473,ORD0059473,TRK12796049,DELIVERED,2024-08-31,2024-08-28,XpressBees,1,Photo
DEL00059474,ORD0059474,TRK84640420,CANCELLED,2024-08-17,,BlueDart,1,
DEL00059475,ORD0059475,TRK25946983,DELIVERED,2023-01-23,2023-01-25,Ecom Express,1,Photo
DEL00059476,ORD0059476,TRK14029406,SHIPPED,2023-08-07,,XpressBees,1,
DEL00059477,ORD0059477,TRK16416828,SHIPPED,2021-06-23,,Delhivery,1,
DEL00059478,ORD0059478,TRK85451747,DELIVERED,2023-07-19,2023-07-18,Ecom Express,1,OTP
DEL00059479,ORD0059479,TRK41955258,RETURNED,2022-03-22,,DTDC,1,
DEL00059480,ORD0059480,TRK22684248,DELIVERED,2021-03-11,2021-03-13,Delhivery,1,Photo
DEL00059481,ORD0059481,TRK77896535,SHIPPED,2022-02-01,,BlueDart,1,
DEL00059482,ORD0059482,TRK33471568,DELIVERED,2021-10-15,2021-10-18,DTDC,1,OTP
DEL00059483,ORD0059483,TRK23160232,DELIVERED,2022-12-15,2022-12-15,BlueDart,1,Photo
DEL00059484,ORD0059484,TRK46608775,DELIVERED,2023-01-01,2022-12-30,Delhivery,1,Photo
DEL00059485,ORD0059485,TRK17199299,DELIVERED,2021-08-22,2021-08-23,BlueDart,1,Signature
DEL00059486,ORD0059486,TRK36093172,DELIVERED,2020-09-13,2020-09-09,Ecom Express,1,Signature
DEL00059487,ORD0059487,TRK64822820,DELIVERED,2023-09-21,2023-09-21,XpressBees,1,Photo
DEL00059488,ORD0059488,TRK82676382,DELIVERED,2022-06-28,2022-06-23,Delhivery,1,Signature
DEL00059489,ORD0059489,TRK21161164,DELIVERED,2021-02-20,2021-02-23,DTDC,1,OTP
DEL00059490,ORD0059490,TRK17222462,SHIPPED,2023-02-27,,Ecom Express,1,
DEL00059491,ORD0059491,TRK86509431,DELIVERED,2023-05-12,2023-05-11,Delhivery,1,Photo
DEL00059492,ORD0059492,TRK13071299,DELIVERED,2020-01-13,2020-01-08,XpressBees,1,OTP
DEL00059493,ORD0059493,TRK31472743,DELIVERED,2022-05-05,2022-05-01,BlueDart,1,Photo
DEL00059494,ORD0059494,TRK35275811,DELIVERED,2024-02-21,2024-02-20,Delhivery,1,Signature
DEL00059495,ORD0059495,TRK72331987,DELIVERED,2023-05-12,2023-05-10,XpressBees,1,Photo
DEL00059496,ORD0059496,TRK94727573,DELIVERED,2024-10-29,2024-10-27,BlueDart,1,Signature
DEL00059497,ORD0059497,TRK36478637,DELIVERED,2020-01-20,2020-01-17,XpressBees,1,Photo
DEL00059498,ORD0059498,TRK94041667,DELIVERED,2020-01-09,2020-01-09,XpressBees,1,OTP
DEL00059499,ORD0059499,TRK75615647,DELIVERED,2023-12-11,2023-12-10,XpressBees,1,OTP
DEL00059500,ORD0059500,TRK84392647,DELIVERED,2023-02-21,2023-02-24,Ecom Express,1,Signature
DEL00059501,ORD0059501,TRK45028184,DELIVERED,2024-05-01,2024-05-06,BlueDart,1,Signature
DEL00059502,ORD0059502,TRK15728896,DELIVERED,2023-10-23,2023-10-19,XpressBees,1,OTP
DEL00059503,ORD0059503,TRK92975469,NOT_DISPATCHED,2021-06-28,,DTDC,1,
DEL00059504,ORD0059504,TRK40274060,DELIVERED,2020-01-06,2020-01-11,XpressBees,1,OTP
DEL00059505,ORD0059505,TRK99637222,DELIVERED,2024-12-19,2024-12-18,Delhivery,1,Photo
DEL00059506,ORD0059506,TRK92427936,DELIVERED,2020-10-16,2020-10-14,Delhivery,1,Photo
DEL00059507,ORD0059507,TRK25375608,DELIVERED,2021-12-27,2021-12-29,Delhivery,1,Signature
DEL00059508,ORD0059508,TRK41941704,DELIVERED,2022-10-18,2022-10-17,DTDC,1,Photo
DEL00059509,ORD0059509,TRK50197378,DELIVERED,2025-01-01,2024-12-30,Ecom Express,1,Photo
DEL00059510,ORD0059510,TRK55539726,SHIPPED,2023-10-20,,Ecom Express,1,
DEL00059511,ORD0059511,TRK28170860,SHIPPED,2021-11-25,,DTDC,1,
DEL00059512,ORD0059512,TRK11235808,SHIPPED,2024-11-27,,BlueDart,1,
DEL00059513,ORD0059513,TRK33710904,DELIVERED,2023-08-05,2023-08-02,DTDC,1,OTP
DEL00059514,ORD0059514,TRK98666719,DELIVERED,2021-10-25,2021-10-25,Ecom Express,1,Signature
DEL00059515,ORD0059515,TRK36982905,DELIVERED,2022-08-14,2022-08-10,Ecom Express,1,Photo
DEL00059516,ORD0059516,TRK68241597,DELIVERED,2021-09-24,2021-09-23,Delhivery,1,Signature
DEL00059517,ORD0059517,TRK18540156,RETURNED,2023-10-10,,BlueDart,1,
DEL00059518,ORD0059518,TRK29044045,DELIVERED,2022-09-12,2022-09-08,BlueDart,1,OTP
DEL00059519,ORD0059519,TRK29976898,DELIVERED,2022-11-24,2022-11-26,Delhivery,1,Photo
DEL00059520,ORD0059520,TRK72499691,DELIVERED,2024-11-18,2024-11-13,Ecom Express,1,Signature
DEL00059521,ORD0059521,TRK33482042,DELIVERED,2024-03-26,2024-03-25,BlueDart,1,Photo
DEL00059522,ORD0059522,TRK29626945,DELIVERED,2021-01-10,2021-01-09,Delhivery,1,Signature
DEL00059523,ORD0059523,TRK86753880,DELIVERED,2024-12-07,2024-12-07,XpressBees,1,OTP
DEL00059524,ORD0059524,TRK30286340,DELIVERED,2024-07-04,2024-07-01,DTDC,1,OTP
DEL00059525,ORD0059525,TRK72061226,DELIVERED,2023-02-28,2023-02-22,XpressBees,1,Photo
DEL00059526,ORD0059526,TRK63397379,DELIVERED,2024-01-15,2024-01-13,XpressBees,1,Photo
DEL00059527,ORD0059527,TRK89669207,DELIVERED,2022-10-10,2022-10-14,DTDC,1,Signature
DEL00059528,ORD0059528,TRK86582986,DELIVERED,2023-11-25,2023-11-20,XpressBees,1,Signature
DEL00059529,ORD0059529,TRK32151928,DELIVERED,2021-10-15,2021-10-17,DTDC,1,Photo
DEL00059530,ORD0059530,TRK39543576,DELIVERED,2024-07-05,2024-07-05,BlueDart,1,Photo
DEL00059531,ORD0059531,TRK42225521,RETURNED,2021-12-31,,BlueDart,1,
DEL00059532,ORD0059532,TRK18529224,DELIVERED,2022-03-27,2022-03-28,BlueDart,1,OTP
DEL00059533,ORD0059533,TRK38632082,DELIVERED,2022-12-18,2022-12-22,Ecom Express,1,Signature
DEL00059534,ORD0059534,TRK32740090,NOT_DISPATCHED,2020-05-17,,DTDC,1,
DEL00059535,ORD0059535,TRK57611635,DELIVERED,2022-02-21,2022-02-21,XpressBees,1,Photo
DEL00059536,ORD0059536,TRK42077512,DELIVERED,2020-05-04,2020-05-04,XpressBees,1,Photo
DEL00059537,ORD0059537,TRK99643459,DELIVERED,2020-07-25,2020-07-25,Delhivery,1,Photo
DEL00059538,ORD0059538,TRK42154975,DELIVERED,2024-10-13,2024-10-12,XpressBees,1,OTP
DEL00059539,ORD0059539,TRK42462586,DELIVERED,2024-12-18,2024-12-16,XpressBees,1,Photo
DEL00059540,ORD0059540,TRK68298321,DELIVERED,2024-06-20,2024-06-19,XpressBees,1,Photo
DEL00059541,ORD0059541,TRK64616860,DELIVERED,2021-12-05,2021-12-03,XpressBees,1,Photo
DEL00059542,ORD0059542,TRK48266630,NOT_DISPATCHED,2023-07-14,,XpressBees,1,
DEL00059543,ORD0059543,TRK49766865,DELIVERED,2021-07-17,2021-07-15,DTDC,1,Photo
DEL00059544,ORD0059544,TRK25189398,DELIVERED,2022-12-06,2022-12-02,Ecom Express,1,OTP
DEL00059545,ORD0059545,TRK32309894,SHIPPED,2021-08-05,,DTDC,1,
DEL00059546,ORD0059546,TRK19135906,CANCELLED,2023-02-14,,BlueDart,1,
DEL00059547,ORD0059547,TRK20399616,DELIVERED,2023-09-27,2023-09-27,DTDC,1,OTP
DEL00059548,ORD0059548,TRK14985704,DELIVERED,2022-12-27,2022-12-24,Delhivery,1,OTP
DEL00059549,ORD0059549,TRK95602936,DELIVERED,2020-08-21,2020-08-20,XpressBees,1,Signature
DEL00059550,ORD0059550,TRK79899749,DELIVERED,2020-06-28,2020-06-24,Ecom Express,1,Signature
DEL00059551,ORD0059551,TRK83017549,DELIVERED,2022-10-20,2022-10-18,BlueDart,1,Signature
DEL00059552,ORD0059552,TRK59499074,DELIVERED,2023-03-08,2023-03-10,XpressBees,1,OTP
DEL00059553,ORD0059553,TRK60079441,DELIVERED,2023-08-04,2023-08-04,DTDC,1,OTP
DEL00059554,ORD0059554,TRK71497965,DELIVERED,2024-12-18,2024-12-17,BlueDart,1,Signature
DEL00059555,ORD0059555,TRK50037414,DELIVERED,2024-07-12,2024-07-08,DTDC,1,Signature
DEL00059556,ORD0059556,TRK16797881,DELIVERED,2023-02-11,2023-02-10,Ecom Express,1,Photo
DEL00059557,ORD0059557,TRK33580894,SHIPPED,2020-05-28,,Delhivery,1,
DEL00059558,ORD0059558,TRK57770345,SHIPPED,2021-07-28,,Ecom Express,1,
DEL00059559,ORD0059559,TRK16743476,SHIPPED,2023-08-17,,DTDC,1,
DEL00059560,ORD0059560,TRK58285320,DELIVERED,2020-10-05,2020-10-08,DTDC,1,OTP
DEL00059561,ORD0059561,TRK90934803,SHIPPED,2024-02-26,,Ecom Express,1,
DEL00059562,ORD0059562,TRK98715182,DELIVERED,2024-05-12,2024-05-10,Ecom Express,1,OTP
DEL00059563,ORD0059563,TRK59882062,CANCELLED,2024-02-05,,DTDC,1,
DEL00059564,ORD0059564,TRK19590429,DELIVERED,2020-10-08,2020-10-07,BlueDart,1,Photo
DEL00059565,ORD0059565,TRK51010541,DELIVERED,2020-08-26,2020-08-22,BlueDart,1,OTP
DEL00059566,ORD0059566,TRK30952580,DELIVERED,2023-06-24,2023-06-20,BlueDart,1,OTP
DEL00059567,ORD0059567,TRK80497171,NOT_DISPATCHED,2023-07-08,,Delhivery,1,
DEL00059568,ORD0059568,TRK82050708,DELIVERED,2024-11-12,2024-11-12,Delhivery,1,Photo
DEL00059569,ORD0059569,TRK35865166,DELIVERED,2020-02-05,2020-02-06,XpressBees,1,Photo
DEL00059570,ORD0059570,TRK17937092,SHIPPED,2023-10-25,,DTDC,1,
DEL00059571,ORD0059571,TRK11097007,DELIVERED,2023-10-10,2023-10-08,DTDC,1,Photo
DEL00059572,ORD0059572,TRK42699546,CANCELLED,2022-02-02,,XpressBees,1,
DEL00059573,ORD0059573,TRK70759073,SHIPPED,2023-03-07,,XpressBees,1,
DEL00059574,ORD0059574,TRK94955830,DELIVERED,2024-12-09,2024-12-10,BlueDart,1,Photo
DEL00059575,ORD0059575,TRK51970305,DELIVERED,2024-12-04,2024-12-04,Ecom Express,1,Photo
DEL00059576,ORD0059576,TRK96750923,DELIVERED,2022-03-05,2022-03-10,Delhivery,1,OTP
DEL00059577,ORD0059577,TRK46325549,SHIPPED,2023-10-26,,Delhivery,1,
DEL00059578,ORD0059578,TRK40509985,SHIPPED,2022-02-05,,Ecom Express,1,
DEL00059579,ORD0059579,TRK52721052,DELIVERED,2020-09-27,2020-09-27,DTDC,1,OTP
DEL00059580,ORD0059580,TRK82694711,DELIVERED,2020-08-09,2020-08-03,BlueDart,1,Photo
DEL00059581,ORD0059581,TRK11792893,NOT_DISPATCHED,2023-05-27,,Ecom Express,1,
DEL00059582,ORD0059582,TRK44660082,SHIPPED,2020-10-14,,Ecom Express,1,
DEL00059583,ORD0059583,TRK96321582,DELIVERED,2021-06-19,2021-06-20,Delhivery,1,OTP
DEL00059584,ORD0059584,TRK96221378,DELIVERED,2020-01-09,2020-01-07,BlueDart,1,OTP
DEL00059585,ORD0059585,TRK94564920,DELIVERED,2021-05-30,2021-06-03,XpressBees,1,Signature
DEL00059586,ORD0059586,TRK27545199,RETURNED,2022-04-01,,Delhivery,1,
DEL00059587,ORD0059587,TRK33984624,DELIVERED,2021-04-10,2021-04-09,Delhivery,1,OTP
DEL00059588,ORD0059588,TRK42137309,NOT_DISPATCHED,2024-01-14,,Ecom Express,1,
DEL00059589,ORD0059589,TRK84115100,DELIVERED,2023-10-25,2023-10-19,Delhivery,1,OTP
DEL00059590,ORD0059590,TRK54744143,DELIVERED,2023-05-26,2023-05-31,XpressBees,1,OTP
DEL00059591,ORD0059591,TRK62853891,DELIVERED,2020-06-15,2020-06-16,XpressBees,1,OTP
DEL00059592,ORD0059592,TRK43958777,DELIVERED,2024-09-24,2024-09-25,XpressBees,1,Signature
DEL00059593,ORD0059593,TRK98572943,SHIPPED,2024-05-31,,BlueDart,1,
DEL00059594,ORD0059594,TRK28395953,DELIVERED,2021-06-26,2021-06-25,XpressBees,1,Photo
DEL00059595,ORD0059595,TRK22510304,DELIVERED,2021-05-27,2021-05-28,DTDC,1,Signature
DEL00059596,ORD0059596,TRK94405707,DELIVERED,2024-12-09,2024-12-03,BlueDart,1,Signature
DEL00059597,ORD0059597,TRK44454168,SHIPPED,2024-12-25,,DTDC,1,
DEL00059598,ORD0059598,TRK40504771,SHIPPED,2023-06-01,,XpressBees,1,
DEL00059599,ORD0059599,TRK32482361,DELIVERED,2021-07-10,2021-07-11,DTDC,1,OTP
DEL00059600,ORD0059600,TRK23592588,DELIVERED,2024-07-17,2024-07-22,BlueDart,1,Photo
DEL00059601,ORD0059601,TRK14694254,DELIVERED,2021-10-05,2021-10-03,DTDC,1,Photo
DEL00059602,ORD0059602,TRK24519239,DELIVERED,2024-12-12,2024-12-12,BlueDart,1,OTP
DEL00059603,ORD0059603,TRK19151946,DELIVERED,2023-08-05,2023-08-06,Delhivery,1,Signature
DEL00059604,ORD0059604,TRK95101723,DELIVERED,2023-01-01,2023-01-05,BlueDart,1,OTP
DEL00059605,ORD0059605,TRK52252286,DELIVERED,2023-11-05,2023-11-02,Ecom Express,1,Photo
DEL00059606,ORD0059606,TRK54912804,NOT_DISPATCHED,2020-09-19,,XpressBees,1,
DEL00059607,ORD0059607,TRK59146184,SHIPPED,2021-03-25,,BlueDart,1,
DEL00059608,ORD0059608,TRK61662180,DELIVERED,2023-05-16,2023-05-11,Delhivery,1,Signature
DEL00059609,ORD0059609,TRK90629384,DELIVERED,2024-07-28,2024-07-30,XpressBees,1,Photo
DEL00059610,ORD0059610,TRK93498523,DELIVERED,2023-11-08,2023-11-11,BlueDart,1,OTP
DEL00059611,ORD0059611,TRK50148277,DELIVERED,2024-06-10,2024-06-09,Delhivery,1,OTP
DEL00059612,ORD0059612,TRK15074718,DELIVERED,2022-02-09,2022-02-10,XpressBees,1,Signature
DEL00059613,ORD0059613,TRK63352618,DELIVERED,2023-12-15,2023-12-14,Delhivery,1,Photo
DEL00059614,ORD0059614,TRK63269416,DELIVERED,2020-03-09,2020-03-11,Ecom Express,1,OTP
