ReturnID,OrderID,CustomerID,ReturnStatus,ReturnReason,RequestedDate,ApprovedDate
RET00001732,ORD0056188,CUST056188,COMPLETED,Wrong item,2020-09-14,2020-09-14
RET00001733,ORD0056208,CUST056208,PICKUP_SCHEDULED,Damaged item,2024-01-08,2024-01-08
RET00001734,ORD0056211,CUST056211,REQUESTED,Missing item,2020-09-14,
RET00001735,ORD0056214,CUST056214,COMPLETED,Product issue,2023-07-30,2023-07-30
RET00001736,ORD0056237,CUST056237,REQUESTED,Product issue,2021-05-25,
RET00001737,ORD0056267,CUST056267,COMPLETED,Missing item,2021-08-01,2021-08-01
RET00001738,ORD0056276,CUST056276,APPROVED,Product issue,2020-04-22,2020-04-22
RET00001739,ORD0056310,CUST056310,APPROVED,Product issue,2024-09-08,2024-09-08
RET00001740,ORD0056484,CUST056484,RECEIVED,Damaged item,2024-11-14,2024-11-14
RET00001741,ORD0056493,CUST056493,COMPLETED,Missing item,2021-11-19,2021-11-19
RET00001742,ORD0056535,CUST056535,APPROVED,Not needed,2023-05-11,2023-05-11
RET00001743,ORD0056629,CUST056629,REQUESTED,Wrong item,2024-09-20,
RET00001744,ORD0056650,CUST056650,REQUESTED,Missing item,2023-11-07,
RET00001745,ORD0056683,CUST056683,APPROVED,Not needed,2023-09-10,2023-09-10
RET00001746,ORD0056722,CUST056722,COMPLETED,Missing item,2022-05-14,2022-05-14
RET00001747,ORD0056770,CUST056770,REQUESTED,Missing item,2020-09-21,
RET00001748,ORD0056786,CUST056786,COMPLETED,Missing item,2021-02-01,2021-02-01
RET00001749,ORD0056890,CUST056890,COMPLETED,Product issue,2024-11-14,2024-11-14
RET00001750,ORD0056963,CUST056963,PICKUP_SCHEDULED,Missing item,2024-06-23,2024-06-23
RET00001751,ORD0057033,CUST057033,COMPLETED,Wrong item,2022-06-14,2022-06-14
RET00001752,ORD0057043,CUST057043,COMPLETED,Not needed,2020-07-24,2020-07-24
RET00001753,ORD0057075,CUST057075,APPROVED,Product issue,2020-01-23,2020-01-23
RET00001754,ORD0057101,CUST057101,COMPLETED,Wrong item,2024-04-11,2024-04-11
RET00001755,ORD0057106,CUST057106,REQUESTED,Damaged item,2022-07-07,
RET00001756,ORD0057163,CUST057163,RECEIVED,Damaged item,2023-12-17,2023-12-17
RET00001757,ORD0057207,CUST057207,COMPLETED,Wrong item,2020-02-08,2020-02-08
RET00001758,ORD0057260,CUST057260,COMPLETED,Damaged item,2022-02-22,2022-02-22
RET00001759,ORD0057261,CUST057261,RECEIVED,Missing item,2021-08-05,2021-08-05
RET00001760,ORD0057289,CUST057289,RECEIVED,Damaged item,2020-12-21,2020-12-21
RET00001761,ORD0057334,CUST057334,PICKUP_SCHEDULED,Product issue,2023-09-27,2023-09-27
RET00001762,ORD0057375,CUST057375,APPROVED,Damaged item,2020-03-02,2020-03-02
RET00001763,ORD0057454,CUST057454,COMPLETED,Damaged item,2024-10-02,2024-10-02
RET00001764,ORD0057464,CUST057464,COMPLETED,Not needed,2023-02-23,2023-02-23
RET00001765,ORD0057484,CUST057484,COMPLETED,Product issue,2024-08-24,2024-08-24
RET00001766,ORD0057487,CUST057487,RECEIVED,Missing item,2021-04-14,2021-04-14
RET00001767,ORD0057499,CUST057499,COMPLETED,Missing item,2020-04-17,2020-04-17
RET00001768,ORD0057508,CUST057508,COMPLETED,Product issue,2021-09-11,2021-09-11
RET00001769,ORD0057563,CUST057563,PICKUP_SCHEDULED,Damaged item,2023-05-13,2023-05-13
RET00001770,ORD0057571,CUST057571,COMPLETED,Not needed,2021-10-07,2021-10-07
RET00001771,ORD0057575,CUST057575,RECEIVED,Not needed,2020-07-25,2020-07-25
RET00001772,ORD0057595,CUST057595,COMPLETED,Not needed,2020-03-16,2020-03-16
RET00001773,ORD0057599,CUST057599,RECEIVED,Wrong item,2023-02-22,2023-02-22
RET00001774,ORD0057616,CUST057616,COMPLETED,Damaged item,2021-01-04,2021-01-04
RET00001775,ORD0057667,CUST057667,PICKUP_SCHEDULED,Wrong item,2024-02-18,2024-02-18
RET00001776,ORD0057740,CUST057740,PICKUP_SCHEDULED,Wrong item,2024-04-29,2024-04-29
RET00001777,ORD0057758,CUST057758,PICKUP_SCHEDULED,Damaged item,2020-06-22,2020-06-22
RET00001778,ORD0057782,CUST057782,COMPLETED,Not needed,2022-05-27,2022-05-27
RET00001779,ORD0057798,CUST057798,RECEIVED,Missing item,2024-01-22,2024-01-22
RET00001780,ORD0057820,CUST057820,RECEIVED,Missing item,2022-01-30,2022-01-30
RET00001781,ORD0057882,CUST057882,COMPLETED,Wrong item,2023-03-06,2023-03-06
RET00001782,ORD0057911,CUST057911,COMPLETED,Wrong item,2021-09-23,2021-09-23
RET00001783,ORD0057923,CUST057923,RECEIVED,Wrong item,2022-06-11,2022-06-11
RET00001784,ORD0057974,CUST057974,RECEIVED,Damaged item,2021-08-09,2021-08-09
RET00001785,ORD0058005,CUST058005,APPROVED,Missing item,2020-01-13,2020-01-13
RET00001786,ORD0058017,CUST058017,COMPLETED,Damaged item,2024-12-08,2024-12-08
RET00001787,ORD0058078,CUST058078,RECEIVED,Missing item,2022-05-14,2022-05-14
RET00001788,ORD0058138,CUST058138,COMPLETED,Damaged item,2021-11-04,2021-11-04
RET00001789,ORD0058145,CUST058145,COMPLETED,Damaged item,2022-09-25,2022-09-25
RET00001790,ORD0058219,CUST058219,PICKUP_SCHEDULED,Wrong item,2023-02-03,2023-02-03
RET00001791,ORD0058265,CUST058265,PICKUP_SCHEDULED,Wrong item,2021-11-13,2021-11-13
RET00001792,ORD0058333,CUST058333,APPROVED,Damaged item,2020-07-03,2020-07-03
RET00001793,ORD0058378,CUST058378,PICKUP_SCHEDULED,Damaged item,2023-09-01,2023-09-01
RET00001794,ORD0058428,CUST058428,COMPLETED,Damaged item,2024-12-07,2024-12-07
RET00001795,ORD0058446,CUST058446,REQUESTED,Damaged item,2022-11-06,
RET00001796,ORD0058449,CUST058449,RECEIVED,Not needed,2021-08-19,2021-08-19
RET00001797,ORD0058466,CUST058466,COMPLETED,Wrong item,2021-03-05,2021-03-05
RET00001798,ORD0058481,CUST058481,RECEIVED,Missing item,2022-08-15,2022-08-15
RET00001799,ORD0058489,CUST058489,COMPLETED,Wrong item,2024-05-13,2024-05-13
RET00001800,ORD0058496,CUST058496,RECEIVED,Damaged item,2021-06-02,2021-06-02
RET00001801,ORD0058507,CUST058507,PICKUP_SCHEDULED,Not needed,2022-07-19,2022-07-19
RET00001802,ORD0058534,CUST058534,COMPLETED,Product issue,2024-04-20,2024-04-20
RET00001803,ORD0058539,CUST058539,RECEIVED,Damaged item,2023-08-01,2023-08-01
RET00001804,ORD0058552,CUST058552,PICKUP_SCHEDULED,Not needed,2022-07-05,2022-07-05
RET00001805,ORD0058636,CUST058636,COMPLETED,Product issue,2024-02-13,2024-02-13
RET00001806,ORD0058670,CUST058670,RECEIVED,Wrong item,2020-02-05,2020-02-05
RET00001807,ORD0058745,CUST058745,PICKUP_SCHEDULED,Damaged item,2021-04-19,2021-04-19
RET00001808,ORD0058757,CUST058757,RECEIVED,Missing item,2021-06-09,2021-06-09
RET00001809,ORD0058759,CUST058759,APPROVED,Missing item,2022-01-21,2022-01-21
RET00001810,ORD0058774,CUST058774,COMPLETED,Missing item,2023-01-08,2023-01-08
RET00001811,ORD0058810,CUST058810,COMPLETED,Damaged item,2020-11-23,2020-11-23
RET00001812,ORD0058815,CUST058815,COMPLETED,Not needed,2023-12-18,2023-12-18
RET00001813,ORD0058879,CUST058879,COMPLETED,Wrong item,2022-05-16,2022-05-16
RET00001814,ORD0058907,CUST058907,COMPLETED,Product issue,2024-09-12,2024-09-12
RET00001815,ORD0058908,CUST058908,COMPLETED,Wrong item,2022-08-08,2022-08-08
RET00001816,ORD0058916,CUST058916,COMPLETED,Product issue,2021-10-30,2021-10-30
RET00001817,ORD0058933,CUST058933,COMPLETED,Wrong item,2020-06-02,2020-06-02
RET00001818,ORD0058938,CUST058938,COMPLETED,Not needed,2022-04-16,2022-04-16
RET00001819,ORD0058994,CUST058994,REQUESTED,Missing item,2021-07-28,
RET00001820,ORD0059032,CUST059032,REQUESTED,Not needed,2023-09-11,
RET00001821,ORD0059058,CUST059058,COMPLETED,Wrong item,2021-07-20,2021-07-20
RET00001822,ORD0059078,CUST059078,RECEIVED,Wrong item,2024-05-16,2024-05-16
RET00001823,ORD0059096,CUST059096,APPROVED,Product issue,2023-12-28,2023-12-28
RET00001824,ORD0059120,CUST059120,COMPLETED,Product issue,2023-05-23,2023-05-23
RET00001825,ORD0059157,CUST059157,APPROVED,Product issue,2023-03-29,2023-03-29
RET00001826,ORD0059232,CUST059232,REQUESTED,Missing item,2022-03-19,
RET00001827,ORD0059273,CUST059273,APPROVED,Damaged item,2024-11-08,2024-11-08
RET00001828,ORD0059289,CUST059289,COMPLETED,Not needed,2023-11-30,2023-11-30
RET00001829,ORD0059334,CUST059334,COMPLETED,Product issue,2022-08-20,2022-08-20
RET00001830,ORD0059349,CUST059349,RECEIVED,Damaged item,2022-08-08,2022-08-08
RET00001831,ORD0059364,CUST059364,RECEIVED,Wrong item,2024-06-23,2024-06-23
RET00001832,ORD0059368,CUST059368,PICKUP_SCHEDULED,Not needed,2021-09-20,2021-09-20
RET00001833,ORD0059384,CUST059384,APPROVED,Damaged item,2024-10-04,2024-10-04
RET00001834,ORD0059452,CUST059452,REQUESTED,Product issue,2022-05-31,
RET00001835,ORD0059479,CUST059479,APPROVED,Product issue,2022-03-19,2022-03-19
RET00001836,ORD0059517,CUST059517,COMPLETED,Product issue,2023-10-04,2023-10-04
RET00001837,ORD0059531,CUST059531,REQUESTED,Missing item,2021-12-25,
RET00001838,ORD0059586,CUST059586,COMPLETED,Damaged item,2022-03-26,2022-03-26
RET00001839,ORD0059616,CUST059616,COMPLETED,Wrong item,2021-10-19,2021-10-19
RET00001840,ORD0059620,CUST059620,RECEIVED,Wrong item,2020-02-11,2020-02-11
RET00001841,ORD0059635,CUST059635,APPROVED,Wrong item,2024-03-12,2024-03-12
RET00001842,ORD0059663,CUST059663,PICKUP_SCHEDULED,Missing item,2024-02-14,2024-02-14
RET00001843,ORD0059680,CUST059680,COMPLETED,Wrong item,2021-08-09,2021-08-09
RET00001844,ORD0059713,CUST059713,COMPLETED,Damaged item,2021-07-22,2021-07-22
RET00001845,ORD0059774,CUST059774,RECEIVED,Wrong item,2021-03-03,2021-03-03
RET00001846,ORD0059814,CUST059814,APPROVED,Not needed,2021-11-28,2021-11-28
RET00001847,ORD0059902,CUST059902,REQUESTED,Missing item,2024-02-05,
RET00001848,ORD0059946,CUST059946,COMPLETED,Product issue,2020-03-04,2020-03-04
RET00001849,ORD0060155,CUST060155,REQUESTED,Product issue,2023-04-19,
RET00001850,ORD0060160,CUST060160,COMPLETED,Wrong item,2021-07-23,2021-07-23
RET00001851,ORD0060164,CUST060164,COMPLETED,Not needed,2023-05-21,2023-05-21
RET00001852,ORD0060168,CUST060168,COMPLETED,Product issue,2022-02-10,2022-02-10
RET00001853,ORD0060173,CUST060173,REQUESTED,Not needed,2024-03-31,
RET00001854,ORD0060174,CUST060174,PICKUP_SCHEDULED,Product issue,2024-08-09,2024-08-09
RET00001855,ORD0060185,CUST060185,REQUESTED,Missing item,2022-03-14,
RET00001856,ORD0060196,CUST060196,COMPLETED,Not needed,2020-01-28,2020-01-28
RET00001857,ORD0060197,CUST060197,APPROVED,Damaged item,2023-03-28,2023-03-28
RET00001858,ORD0060229,CUST060229,RECEIVED,Wrong item,2024-01-02,2024-01-02
RET00001859,ORD0060266,CUST060266,RECEIVED,Missing item,2024-09-02,2024-09-02
RET00001860,ORD0060349,CUST060349,COMPLETED,Missing item,2020-03-02,2020-03-02
RET00001861,ORD0060366,CUST060366,REQUESTED,Wrong item,2021-10-09,
RET00001862,ORD0060368,CUST060368,APPROVED,Product issue,2024-05-30,2024-05-30
RET00001863,ORD0060411,CUST060411,COMPLETED,Damaged item,2022-12-14,2022-12-14
RET00001864,ORD0060419,CUST060419,APPROVED,Product issue,2022-01-29,2022-01-29
RET00001865,ORD0060420,CUST060420,RECEIVED,Product issue,2023-03-05,2023-03-05
RET00001866,ORD0060478,CUST060478,PICKUP_SCHEDULED,Missing item,2020-08-08,2020-08-08
RET00001867,ORD0060483,CUST060483,PICKUP_SCHEDULED,Damaged item,2020-05-20,2020-05-20
RET00001868,ORD0060502,CUST060502,APPROVED,Damaged item,2023-02-25,2023-02-25
RET00001869,ORD0060520,CUST060520,COMPLETED,Damaged item,2021-02-12,2021-02-12
RET00001870,ORD0060641,CUST060641,PICKUP_SCHEDULED,Damaged item,2024-05-22,2024-05-22
RET00001871,ORD0060675,CUST060675,APPROVED,Not needed,2022-10-03,2022-10-03
RET00001872,ORD0060692,CUST060692,COMPLETED,Damaged item,2023-09-15,2023-09-15
RET00001873,ORD0060698,CUST060698,RECEIVED,Wrong item,2020-04-19,2020-04-19
RET00001874,ORD0060719,CUST060719,PICKUP_SCHEDULED,Missing item,2023-12-14,2023-12-14
RET00001875,ORD0060739,CUST060739,COMPLETED,Wrong item,2023-09-03,2023-09-03
RET00001876,ORD0060774,CUST060774,COMPLETED,Damaged item,2022-10-21,2022-10-21
RET00001877,ORD0060829,CUST060829,RECEIVED,Damaged item,2020-12-03,2020-12-03
RET00001878,ORD0060903,CUST060903,RECEIVED,Not needed,2022-05-09,2022-05-09
RET00001879,ORD0060964,CUST060964,PICKUP_SCHEDULED,Product issue,2020-06-07,2020-06-07
RET00001880,ORD0061020,CUST061020,RECEIVED,Damaged item,2023-04-27,2023-04-27
RET00001881,ORD0061068,CUST061068,APPROVED,Not needed,2020-03-18,2020-03-18
RET00001882,ORD0061100,CUST061100,RECEIVED,Damaged item,2021-06-02,2021-06-02
RET00001883,ORD0061246,CUST061246,APPROVED,Product issue,2020-11-22,2020-11-22
RET00001884,ORD0061342,CUST061342,PICKUP_SCHEDULED,Damaged item,2024-10-21,2024-10-21
RET00001885,ORD0061369,CUST061369,RECEIVED,Product issue,2021-08-26,2021-08-26
RET00001886,ORD0061494,CUST061494,REQUESTED,Wrong item,2023-12-14,
RET00001887,ORD0061557,CUST061557,COMPLETED,Damaged item,2023-04-06,2023-04-06
RET00001888,ORD0061613,CUST061613,COMPLETED,Damaged item,2021-10-12,2021-10-12
RET00001889,ORD0061633,CUST061633,COMPLETED,Product issue,2023-11-27,2023-11-27
RET00001890,ORD0061640,CUST061640,COMPLETED,Damaged item,2022-03-28,2022-03-28
RET00001891,ORD0061647,CUST061647,PICKUP_SCHEDULED,Wrong item,2023-01-26,2023-01-26
RET00001892,ORD0061692,CUST061692,PICKUP_SCHEDULED,Wrong item,2023-06-07,2023-06-07
RET00001893,ORD0061730,CUST061730,RECEIVED,Not needed,2020-04-10,2020-04-10
RET00001894,ORD0061734,CUST061734,APPROVED,Wrong item,2020-12-16,2020-12-16
RET00001895,ORD0061748,CUST061748,PICKUP_SCHEDULED,Not needed,2020-03-09,2020-03-09
RET00001896,ORD0061755,CUST061755,COMPLETED,Damaged item,2021-08-12,2021-08-12
RET00001897,ORD0061773,CUST061773,COMPLETED,Wrong item,2024-09-11,2024-09-11
RET00001898,ORD0061779,CUST061779,RECEIVED,Wrong item,2022-02-07,2022-02-07
RET00001899,ORD0061833,CUST061833,REQUESTED,Product issue,2023-08-27,
RET00001900,ORD0061899,CUST061899,APPROVED,Product issue,2021-01-21,2021-01-21
RET00001901,ORD0061926,CUST061926,PICKUP_SCHEDULED,Not needed,2023-12-25,2023-12-25
RET00001902,ORD0061956,CUST061956,PICKUP_SCHEDULED,Product issue,2020-01-19,2020-01-19
RET00001903,ORD0062005,CUST062005,COMPLETED,Wrong item,2021-01-24,2021-01-24
RET00001904,ORD0062129,CUST062129,REQUESTED,Damaged item,2024-02-08,
RET00001905,ORD0062180,CUST062180,COMPLETED,Damaged item,2024-12-23,2024-12-23
RET00001906,ORD0062185,CUST062185,COMPLETED,Damaged item,2024-08-02,2024-08-02
RET00001907,ORD0062211,CUST062211,COMPLETED,Missing item,2020-08-16,2020-08-16
RET00001908,ORD0062249,CUST062249,COMPLETED,Wrong item,2022-02-24,2022-02-24
RET00001909,ORD0062327,CUST062327,REQUESTED,Wrong item,2024-06-04,
RET00001910,ORD0062340,CUST062340,PICKUP_SCHEDULED,Damaged item,2021-10-31,2021-10-31
RET00001911,ORD0062376,CUST062376,APPROVED,Missing item,2021-04-28,2021-04-28
RET00001912,ORD0062413,CUST062413,PICKUP_SCHEDULED,Damaged item,2022-08-12,2022-08-12
RET00001913,ORD0062465,CUST062465,PICKUP_SCHEDULED,Product issue,2021-06-05,2021-06-05
RET00001914,ORD0062473,CUST062473,APPROVED,Product issue,2024-09-24,2024-09-24
RET00001915,ORD0062524,CUST062524,REQUESTED,Wrong item,2021-04-05,
RET00001916,ORD0062525,CUST062525,PICKUP_SCHEDULED,Not needed,2023-04-07,2023-04-07
RET00001917,ORD0062531,CUST062531,APPROVED,Not needed,2020-03-12,2020-03-12
RET00001918,ORD0062559,CUST062559,PICKUP_SCHEDULED,Damaged item,2023-10-19,2023-10-19
RET00001919,ORD0062561,CUST062561,COMPLETED,Missing item,2021-08-04,2021-08-04
RET00001920,ORD0062610,CUST062610,RECEIVED,Damaged item,2023-05-09,2023-05-09
RET00001921,ORD0062675,CUST062675,APPROVED,Wrong item,2023-03-18,2023-03-18
RET00001922,ORD0062739,CUST062739,PICKUP_SCHEDULED,Not needed,2020-10-02,2020-10-02
RET00001923,ORD0062770,CUST062770,PICKUP_SCHEDULED,Wrong item,2021-11-22,2021-11-22
RET00001924,ORD0062776,CUST062776,REQUESTED,Not needed,2021-04-26,
RET00001925,ORD0062782,CUST062782,COMPLETED,Missing item,2023-09-09,2023-09-09
RET00001926,ORD0062835,CUST062835,REQUESTED,Missing item,2021-04-24,
RET00001927,ORD0062906,CUST062906,COMPLETED,Missing item,2023-09-05,2023-09-05
RET00001928,ORD0063017,CUST063017,REQUESTED,Missing item,2022-12-03,
RET00001929,ORD0063030,CUST063030,COMPLETED,Product issue,2022-10-28,2022-10-28
RET00001930,ORD0063056,CUST063056,PICKUP_SCHEDULED,Damaged item,2023-07-17,2023-07-17
RET00001931,ORD0063063,CUST063063,COMPLETED,Missing item,2021-03-20,2021-03-20
RET00001932,ORD0063083,CUST063083,REQUESTED,Not needed,2021-12-04,
RET00001933,ORD0063100,CUST063100,RECEIVED,Product issue,2022-01-10,2022-01-10
RET00001934,ORD0063127,CUST063127,APPROVED,Wrong item,2023-09-23,2023-09-23
RET00001935,ORD0063132,CUST063132,REQUESTED,Wrong item,2024-01-02,
RET00001936,ORD0063138,CUST063138,RECEIVED,Missing item,2020-03-25,2020-03-25
RET00001937,ORD0063168,CUST063168,PICKUP_SCHEDULED,Missing item,2020-05-09,2020-05-09
RET00001938,ORD0063183,CUST063183,PICKUP_SCHEDULED,Not needed,2021-03-07,2021-03-07
RET00001939,ORD0063206,CUST063206,COMPLETED,Damaged item,2024-07-11,2024-07-11
RET00001940,ORD0063259,CUST063259,PICKUP_SCHEDULED,Damaged item,2023-05-09,2023-05-09
RET00001941,ORD0063265,CUST063265,COMPLETED,Not needed,2022-02-02,2022-02-02
RET00001942,ORD0063328,CUST063328,APPROVED,Damaged item,2024-08-29,2024-08-29
RET00001943,ORD0063367,CUST063367,RECEIVED,Product issue,2023-07-06,2023-07-06
RET00001944,ORD0063399,CUST063399,COMPLETED,Wrong item,2021-02-23,2021-02-23
RET00001945,ORD0063417,CUST063417,REQUESTED,Wrong item,2022-05-11,
RET00001946,ORD0063443,CUST063443,RECEIVED,Missing item,2022-11-01,2022-11-01
RET00001947,ORD0063448,CUST063448,REQUESTED,Product issue,2022-05-16,
RET00001948,ORD0063463,CUST063463,REQUESTED,Damaged item,2020-10-22,
RET00001949,ORD0063609,CUST063609,COMPLETED,Wrong item,2021-11-19,2021-11-19
RET00001950,ORD0063661,CUST063661,REQUESTED,Product issue,2024-08-14,
RET00001951,ORD0063662,CUST063662,RECEIVED,Missing item,2023-05-27,2023-05-27
RET00001952,ORD0063684,CUST063684,REQUESTED,Product issue,2023-03-31,
RET00001953,ORD0063693,CUST063693,COMPLETED,Wrong item,2022-09-14,2022-09-14
RET00001954,ORD0063792,CUST063792,PICKUP_SCHEDULED,Damaged item,2022-04-25,2022-04-25
RET00001955,ORD0063793,CUST063793,COMPLETED,Product issue,2023-09-26,2023-09-26
RET00001956,ORD0063872,CUST063872,COMPLETED,Not needed,2022-11-12,2022-11-12
RET00001957,ORD0063890,CUST063890,PICKUP_SCHEDULED,Product issue,2023-12-20,2023-12-20
RET00001958,ORD0063905,CUST063905,REQUESTED,Not needed,2023-11-12,
RET00001959,ORD0063943,CUST063943,RECEIVED,Product issue,2020-12-02,2020-12-02
RET00001960,ORD0063951,CUST063951,APPROVED,Product issue,2023-01-20,2023-01-20
RET00001961,ORD0063969,CUST063969,COMPLETED,Wrong item,2022-10-06,2022-10-06
RET00001962,ORD0063975,CUST063975,APPROVED,Missing item,2020-08-18,2020-08-18
RET00001963,ORD0063986,CUST063986,APPROVED,Missing item,2020-12-28,2020-12-28
RET00001964,ORD0064006,CUST064006,REQUESTED,Product issue,2022-12-27,
RET00001965,ORD0064042,CUST064042,PICKUP_SCHEDULED,Product issue,2021-03-06,2021-03-06
RET00001966,ORD0064148,CUST064148,APPROVED,Missing item,2021-12-18,2021-12-18
RET00001967,ORD0064149,CUST064149,APPROVED,Not needed,2023-09-16,2023-09-16
RET00001968,ORD0064160,CUST064160,APPROVED,Damaged item,2022-03-17,2022-03-17
RET00001969,ORD0064339,CUST064339,PICKUP_SCHEDULED,Wrong item,2024-07-16,2024-07-16
RET00001970,ORD0064386,CUST064386,RECEIVED,Not needed,2024-09-27,2024-09-27
RET00001971,ORD0064488,CUST064488,APPROVED,Missing item,2023-07-09,2023-07-09
RET00001972,ORD0064493,CUST064493,COMPLETED,Product issue,2021-10-17,2021-10-17
RET00001973,ORD0064514,CUST064514,REQUESTED,Damaged item,2020-08-08,
RET00001974,ORD0064575,CUST064575,RECEIVED,Missing item,2020-08-16,2020-08-16
RET00001975,ORD0064604,CUST064604,COMPLETED,Damaged item,2021-06-09,2021-06-09
RET00001976,ORD0064647,CUST064647,COMPLETED,Not needed,2024-03-04,2024-03-04
RET00001977,ORD0064651,CUST064651,COMPLETED,Missing item,2020-08-03,2020-08-03
RET00001978,ORD0064680,CUST064680,RECEIVED,Wrong item,2022-06-08,2022-06-08
RET00001979,ORD0064706,CUST064706,COMPLETED,Product issue,2023-08-02,2023-08-02
RET00001980,ORD0064753,CUST064753,COMPLETED,Not needed,2024-06-09,2024-06-09
RET00001981,ORD0064791,CUST064791,COMPLETED,Missing item,2022-11-21,2022-11-21
RET00001982,ORD0064834,CUST064834,RECEIVED,Damaged item,2023-12-11,2023-12-11
RET00001983,ORD0064837,CUST064837,COMPLETED,Not needed,2024-05-12,2024-05-12
RET00001984,ORD0064838,CUST064838,APPROVED,Wrong item,2020-07-14,2020-07-14
RET00001985,ORD0064913,CUST064913,COMPLETED,Damaged item,2022-06-06,2022-06-06
RET00001986,ORD0064943,CUST064943,PICKUP_SCHEDULED,Missing item,2022-03-15,2022-03-15
RET00001987,ORD0065002,CUST065002,PICKUP_SCHEDULED,Product issue,2024-01-04,2024-01-04
RET00001988,ORD0065015,CUST065015,COMPLETED,Damaged item,2023-08-16,2023-08-16
RET00001989,ORD0065034,CUST065034,COMPLETED,Not needed,2021-08-13,2021-08-13
RET00001990,ORD0065036,CUST065036,PICKUP_SCHEDULED,Damaged item,2020-11-16,2020-11-16
RET00001991,ORD0065037,CUST065037,APPROVED,Missing item,2021-07-25,2021-07-25
RET00001992,ORD0065055,CUST065055,REQUESTED,Wrong item,2020-11-13,
RET00001993,ORD0065195,CUST065195,REQUESTED,Missing item,2022-04-03,
RET00001994,ORD0065282,CUST065282,COMPLETED,Wrong item,2020-01-24,2020-01-24
RET00001995,ORD0065339,CUST065339,REQUESTED,Not needed,2024-03-19,
RET00001996,ORD0065348,CUST065348,APPROVED,Wrong item,2021-09-15,2021-09-15
RET00001997,ORD0065349,CUST065349,COMPLETED,Missing item,2020-10-31,2020-10-31
RET00001998,ORD0065375,CUST065375,COMPLETED,Product issue,2024-10-17,2024-10-17
RET00001999,ORD0065404,CUST065404,RECEIVED,Not needed,2023-05-20,2023-05-20
RET00002000,ORD0065467,CUST065467,RECEIVED,Wrong item,2022-03-28,2022-03-28
RET00002001,ORD0065479,CUST065479,RECEIVED,Product issue,2020-06-09,2020-06-09
RET00002002,ORD0065522,CUST065522,REQUESTED,Missing item,2021-08-28,
RET00002003,ORD0065533,CUST065533,PICKUP_SCHEDULED,Damaged item,2023-10-24,2023-10-24
